,j_coef,tp,tv
1344,29.40114949234955,Art Museum,Ramen /  Noodle House
1345,21.78175163622364,Art Museum,Mexican Restaurant
1346,23.154484400020355,Art Museum,Movie Theater
1347,29.069258654574128,Art Museum,Theme Park
1348,19.197800700355245,Art Museum,Farmers Market
1349,50.68585941542547,Art Museum,Pool
1350,13.977441806081073,Art Museum,University
1351,20.15740594900013,Art Museum,Cupcake Shop
1352,0.6566352991141968,Bar,Bus Line
1353,1.0127060305532434,Bar,Music Venue
1354,0.738486065724775,Bar,Bus Station
1355,1.4653480415275981,Bar,Racetrack
1356,0.7641334717730986,Bar,Art Gallery
1357,0.8934759581330978,Bar,Train
1358,1.7974769599294018,Bar,Athletic & Sport
1359,0.6753577565021466,Bar,Electronics Store
1360,0.706727772440251,Bar,Fast Food Restaurant
1361,0.8125040595073338,Bar,General Travel
1362,0.5865569808607037,Bar,Other Great Outdoors
1363,0.6408371782249707,Bar,Italian Restaurant
1364,0.3693104625653159,Bar,Airport Terminal
1365,0.7124852932877991,Bar,Garden
1366,2.332405314555383,Bar,Tennis Court
1367,0.6378199889343629,Bar,Nightclub
1368,1.4295806567006757,Bar,Science Museum
1369,0.41255054624528414,Bar,College Residence Hall
1370,0.6265131279037618,Bar,Sandwich Place
1371,0.8883633015959326,Bar,Sporting Goods Shop
1372,1.4313851912662947,Bar,Castle
1373,1.0217933413568732,Bar,Light Rail
1374,0.727139850830338,Bar,Mexican Restaurant
1375,0.7687745058319899,Bar,Movie Theater
1376,0.9460259478764308,Bar,Theme Park
1377,1.6508255540494363,Bar,Pool
1378,0.6645702664293419,Bar,Cupcake Shop
1379,4.232307662285998,Department Store,Bus Line
1380,6.535023475082167,Department Store,Music Venue
1381,4.767422622591163,Department Store,Bus Station
1382,9.475217909238694,Department Store,Racetrack
1383,4.890412327042473,Department Store,Art Gallery
1384,5.788551757738191,Department Store,Train
1385,11.637706009168566,Department Store,Athletic & Sport
1386,4.397783583581034,Department Store,Electronics Store
1387,4.563618821824735,Department Store,Fast Food Restaurant
1388,5.249758111254081,Department Store,General Travel
1389,3.788153007592196,Department Store,Other Great Outdoors
1390,4.1338251158555135,Department Store,Italian Restaurant
1391,2.416596155921545,Department Store,Airport Terminal
1392,4.6283140262514735,Department Store,Garden
1393,15.265479020830258,Department Store,Tennis Court
1394,4.0780336948104114,Department Store,Nightclub
1395,9.273200924372297,Department Store,Science Museum
1396,2.656260640859156,Department Store,College Residence Hall
1397,4.01478592587414,Department Store,Sandwich Place
1398,5.778311459965573,Department Store,Sporting Goods Shop
1399,9.210830287958352,Department Store,Castle
1400,6.665062457777076,Department Store,Light Rail
1401,4.646328419451359,Department Store,Mexican Restaurant
1402,4.929742723816354,Department Store,Movie Theater
1403,6.189592807329595,Department Store,Theme Park
1404,10.808419531529202,Department Store,Pool
1405,4.311147895641585,Department Store,Cupcake Shop
1406,1.816349552930544,Bus Line,Music Venue
1407,1.346441665352456,Bus Line,Bus Station
1408,2.623622339196257,Bus Line,Racetrack
1409,1.35914498583186,Bus Line,Art Gallery
1410,1.6116839235324232,Bus Line,Train
1411,3.2192258140573378,Bus Line,Athletic & Sport
1412,1.2109755353836815,Bus Line,Electronics Store
1413,1.2854843086413508,Bus Line,Fast Food Restaurant
1414,1.5280189294305258,Bus Line,General Travel
1415,1.4704096825962285,Bus Line,Soccer Stadium
1416,1.069816337137235,Bus Line,Other Great Outdoors
1417,1.4410506803777887,Bus Line,Theater
1418,1.143003395481032,Bus Line,Italian Restaurant
1419,0.6697342014795801,Bus Line,Airport Terminal
1420,0.8347444713850852,Bus Line,Church
1421,1.295886651807875,Bus Line,Garden
1422,4.224737604635852,Bus Line,Tennis Court
1423,1.1309156178075832,Bus Line,Nightclub
1424,2.5633875258471406,Bus Line,Science Museum
1425,0.7356476428706846,Bus Line,College Residence Hall
1426,1.1136859183912853,Bus Line,Sandwich Place
1427,1.598158188109431,Bus Line,Sporting Goods Shop
1428,2.557156724886154,Bus Line,Castle
1429,1.9170815235517185,Bus Line,Light Rail
1430,1.7358476777399274,Bus Line,Ramen /  Noodle House
1431,1.2859976514450455,Bus Line,Mexican Restaurant
1432,1.3752309530866345,Bus Line,Movie Theater
1433,1.708621592866081,Bus Line,Theme Park
1434,1.1339709069416095,Bus Line,Farmers Market
1435,2.9820223222587834,Bus Line,Pool
1436,0.8236503802515867,Bus Line,University
1437,1.1874646737250176,Bus Line,Cupcake Shop
1438,5.0319871002631595,Music Venue,Bus Station
1439,10.476586328652427,Music Venue,Racetrack
1440,5.183716224236505,Music Venue,Art Gallery
1441,6.117962696837685,Music Venue,Train
1442,12.336018186310206,Music Venue,Athletic & Sport
1443,4.6084538138320665,Music Venue,Electronics Store
1444,4.822453222466983,Music Venue,Fast Food Restaurant
1445,5.557778000543559,Music Venue,General Travel
1446,5.67480745077817,Music Venue,Soccer Stadium
1447,4.018172032132841,Music Venue,Other Great Outdoors
1448,5.494152515744002,Music Venue,Theater
1449,4.3668416582003395,Music Venue,Italian Restaurant
1450,2.5514117597835444,Music Venue,Airport Terminal
1451,3.1737952624400987,Music Venue,Church
1452,4.8951738095795525,Music Venue,Garden
1453,16.166874660908054,Music Venue,Tennis Court
1454,4.313999724538942,Music Venue,Nightclub
1455,9.820568511265916,Music Venue,Science Museum
1456,2.8106249841367252,Music Venue,College Residence Hall
1457,4.251711480672954,Music Venue,Sandwich Place
1458,6.091506452661665,Music Venue,Sporting Goods Shop
1459,9.800836331029796,Music Venue,Castle
1460,7.055816898091495,Music Venue,Light Rail
1461,6.631147985073312,Music Venue,Ramen /  Noodle House
1462,4.948269458906839,Music Venue,Mexican Restaurant
1463,5.2335869089068785,Music Venue,Movie Theater
1464,6.585942485786338,Music Venue,Theme Park
1465,4.320896220957443,Music Venue,Farmers Market
1466,11.397755831333544,Music Venue,Pool
1467,3.1451529227810706,Music Venue,University
1468,4.541478260353938,Music Venue,Cupcake Shop
1469,3.5415094384201447,Bus Station,Racetrack
1470,1.8353668106077703,Bus Station,Art Gallery
1471,2.1814478134906987,Bus Station,Train
1472,4.349352748857696,Bus Station,Athletic & Sport
1473,1.6392868226446362,Bus Station,Electronics Store
1474,1.736419103405385,Bus Station,Fast Food Restaurant
1475,2.0267938589886603,Bus Station,General Travel
1476,1.9506559708440987,Bus Station,Soccer Stadium
1477,1.4439854878390346,Bus Station,Other Great Outdoors
1478,1.9501961034110928,Bus Station,Theater
1479,1.5477620367833445,Bus Station,Italian Restaurant
1480,0.9150314096157226,Bus Station,Airport Terminal
1481,1.1267949563563424,Bus Station,Church
1482,1.7380135177966325,Bus Station,Garden
1483,5.71020886747452,Bus Station,Tennis Court
1484,1.5287964264067953,Bus Station,Nightclub
1485,3.5039178623763405,Bus Station,Science Museum
1486,0.9976324426420282,Bus Station,College Residence Hall
1487,1.5085523564370242,Bus Station,Sandwich Place
1488,2.1589748030020446,Bus Station,Sporting Goods Shop
1489,3.4610550506169586,Bus Station,Castle
1490,2.532546421418045,Bus Station,Light Rail
1491,2.3518263350356907,Bus Station,Ramen /  Noodle House
1492,1.7406398783082964,Bus Station,Mexican Restaurant
1493,1.8498041891830936,Bus Station,Movie Theater
1494,2.311456916425753,Bus Station,Theme Park
1495,1.5393353701102703,Bus Station,Farmers Market
1496,4.0400663846224285,Bus Station,Pool
1497,1.116302118949664,Bus Station,University
1498,1.6069486569325313,Bus Station,Cupcake Shop
1499,37.786303961713976,Racetrack,Art Gallery
1500,44.688848265097455,Racetrack,Train
1501,89.74646246350149,Racetrack,Athletic & Sport
1502,33.57192607710657,Racetrack,Electronics Store
1503,35.154840392271836,Racetrack,Fast Food Restaurant
1504,40.57502627964936,Racetrack,General Travel
1505,40.64376712584683,Racetrack,Soccer Stadium
1506,29.27043915550109,Racetrack,Other Great Outdoors
1507,40.0876451641399,Racetrack,Theater
1508,31.786900047416786,Racetrack,Italian Restaurant
1509,18.638903176723023,Racetrack,Airport Terminal
1510,23.218169605567194,Racetrack,Church
1511,35.70385912218685,Racetrack,Garden
1512,118.15199846109131,Racetrack,Tennis Court
1513,31.516343143328392,Racetrack,Nightclub
1514,71.78762377713196,Racetrack,Science Museum
1515,20.520772727462198,Racetrack,College Residence Hall
1516,30.975499051828514,Racetrack,Sandwich Place
1517,44.426442364505924,Racetrack,Sporting Goods Shop
1518,71.09913589115105,Racetrack,Castle
1519,51.47323181578609,Racetrack,Light Rail
1520,48.25927247822296,Racetrack,Ramen /  Noodle House
1521,35.95879213941973,Racetrack,Mexican Restaurant
1522,38.210051693156046,Racetrack,Movie Theater
1523,47.76891474799117,Racetrack,Theme Park
1524,31.50997394131216,Racetrack,Farmers Market
1525,83.28990136199234,Racetrack,Pool
1526,22.937061564965454,Racetrack,University
1527,33.06280117900836,Racetrack,Cupcake Shop
1528,2.7366455611127662,Art Gallery,Train
1529,5.507774173551084,Art Gallery,Athletic & Sport
1530,2.0539517283439874,Art Gallery,Electronics Store
1531,2.163259092370201,Art Gallery,Fast Food Restaurant
1532,2.4799431252231736,Art Gallery,General Travel
1533,2.4856595450114067,Art Gallery,Soccer Stadium
1534,1.7927745070641776,Art Gallery,Other Great Outdoors
1535,2.485407156908168,Art Gallery,Theater
1536,1.9573118912620049,Art Gallery,Italian Restaurant
1537,1.1371744297145367,Art Gallery,Airport Terminal
1538,1.4271489275677678,Art Gallery,Church
1539,2.2039713052480754,Art Gallery,Garden
1540,7.2127925120286385,Art Gallery,Tennis Court
1541,1.9403984506917875,Art Gallery,Nightclub
1542,4.471000646084624,Art Gallery,Science Museum
1543,1.2768894469081886,Art Gallery,College Residence Hall
1544,1.909331641311492,Art Gallery,Sandwich Place
1545,2.7399273108426656,Art Gallery,Sporting Goods Shop
1546,4.357119451428112,Art Gallery,Castle
1547,3.1372237852347937,Art Gallery,Light Rail
1548,2.973404400024768,Art Gallery,Ramen /  Noodle House
1549,2.206583635725413,Art Gallery,Mexican Restaurant
1550,2.35061376951769,Art Gallery,Movie Theater
1551,2.9131948197255366,Art Gallery,Theme Park
1552,1.9376609090112056,Art Gallery,Farmers Market
1553,5.1961046042383146,Art Gallery,Pool
1554,1.4292869361614668,Art Gallery,University
1555,2.0379272751038657,Art Gallery,Cupcake Shop
1556,14.752784806608679,Train,Athletic & Sport
1557,5.527165528243806,Train,Electronics Store
1558,5.795624373114773,Train,Fast Food Restaurant
1559,6.6885667291738855,Train,General Travel
1560,6.623710998685813,Train,Soccer Stadium
1561,4.818701657304676,Train,Other Great Outdoors
1562,6.602678723589524,Train,Theater
1563,5.236956671802466,Train,Italian Restaurant
1564,3.0794238433950443,Train,Airport Terminal
1565,3.811105676974727,Train,Church
1566,5.877544626947678,Train,Garden
1567,19.411802313539482,Train,Tennis Court
1568,5.169303275884892,Train,Nightclub
1569,11.815553020966613,Train,Science Museum
1570,3.3828779545663843,Train,College Residence Hall
1571,5.109431346559698,Train,Sandwich Place
1572,7.312500951485674,Train,Sporting Goods Shop
1573,11.687728622612665,Train,Castle
1574,8.481561147890565,Train,Light Rail
1575,7.961650262297553,Train,Ramen /  Noodle House
1576,5.889351713254286,Train,Mexican Restaurant
1577,6.254143853897387,Train,Movie Theater
1578,7.847857848794295,Train,Theme Park
1579,5.194293316862372,Train,Farmers Market
1580,13.691533299576369,Train,Pool
1581,3.7800504289932015,Train,University
1582,5.468815404307881,Train,Cupcake Shop
1583,13.115938119969414,Athletic & Sport,Electronics Store
1584,13.730718499234824,Athletic & Sport,Fast Food Restaurant
1585,15.771854808445756,Athletic & Sport,General Travel
1586,15.888995254191515,Athletic & Sport,Soccer Stadium
1587,11.41164715593327,Athletic & Sport,Other Great Outdoors
1588,15.594233264083655,Athletic & Sport,Theater
1589,12.373880497272518,Athletic & Sport,Italian Restaurant
1590,7.2429008017880525,Athletic & Sport,Airport Terminal
1591,8.996080996464123,Athletic & Sport,Church
1592,14.098548789975725,Athletic & Sport,Garden
1593,45.910069642926175,Athletic & Sport,Tennis Court
1594,12.213002316031732,Athletic & Sport,Nightclub
1595,27.887457763480768,Athletic & Sport,Science Museum
1596,7.973356465027628,Athletic & Sport,College Residence Hall
1597,12.05944420649653,Athletic & Sport,Sandwich Place
1598,17.390633684130655,Athletic & Sport,Sporting Goods Shop
1599,27.827504351018394,Athletic & Sport,Castle
1600,20.02378924190916,Athletic & Sport,Light Rail
1601,18.782485033376773,Athletic & Sport,Ramen /  Noodle House
1602,13.93697721528645,Athletic & Sport,Mexican Restaurant
1603,14.7964132543899,Athletic & Sport,Movie Theater
1604,18.561363286872343,Athletic & Sport,Theme Park
1605,12.297130868717954,Athletic & Sport,Farmers Market
1606,33.34322330859965,Athletic & Sport,Pool
1607,8.916537611329588,Athletic & Sport,University
1608,12.867870654830925,Athletic & Sport,Cupcake Shop
1609,4.3629277756681875,Electronics Store,Fast Food Restaurant
1610,5.030255658413034,Electronics Store,General Travel
1611,4.999173018876434,Electronics Store,Soccer Stadium
1612,3.6216634163946337,Electronics Store,Other Great Outdoors
1613,4.961967191540246,Electronics Store,Theater
1614,3.9427090273874192,Electronics Store,Italian Restaurant
1615,2.3178701184466117,Electronics Store,Airport Terminal
1616,2.8663392903235683,Electronics Store,Church
1617,4.414760251514774,Electronics Store,Garden
1618,14.588138588339962,Electronics Store,Tennis Court
1619,3.891585813152308,Electronics Store,Nightclub
1620,8.861809281060605,Electronics Store,Science Museum
1621,2.5403079252578364,Electronics Store,College Residence Hall
1622,3.8410021075997407,Electronics Store,Sandwich Place
1623,5.521098144253314,Electronics Store,Sporting Goods Shop
1624,8.781891162832698,Electronics Store,Castle
1625,6.367954472189252,Electronics Store,Light Rail
1626,5.998741208050338,Electronics Store,Ramen /  Noodle House
1627,4.438030359238901,Electronics Store,Mexican Restaurant
1628,4.714522700306247,Electronics Store,Movie Theater
1629,5.898351168885957,Electronics Store,Theme Park
1630,3.893694789613399,Electronics Store,Farmers Market
1631,10.319469191656864,Electronics Store,Pool
1632,2.8367910195425687,Electronics Store,University
1633,4.11876841906829,Electronics Store,Cupcake Shop
1634,2.0357025423853483,Fast Food Restaurant,General Travel
1635,2.04380487707974,Fast Food Restaurant,Soccer Stadium
1636,1.4710022744502107,Fast Food Restaurant,Other Great Outdoors
1637,2.0020657608265258,Fast Food Restaurant,Theater
1638,1.5849551213257167,Fast Food Restaurant,Italian Restaurant
1639,0.9238945668518248,Fast Food Restaurant,Airport Terminal
1640,1.1530600327088223,Fast Food Restaurant,Church
1641,1.7945130014619015,Fast Food Restaurant,Garden
1642,5.859096802405982,Fast Food Restaurant,Tennis Court
1643,1.565673904170653,Fast Food Restaurant,Nightclub
1644,3.5599483100968112,Fast Food Restaurant,Science Museum
1645,1.021476184252213,Fast Food Restaurant,College Residence Hall
1646,1.5459562475262425,Fast Food Restaurant,Sandwich Place
1647,2.2441309295259018,Fast Food Restaurant,Sporting Goods Shop
1648,3.5365715406014067,Fast Food Restaurant,Castle
1649,2.569702430601577,Fast Food Restaurant,Light Rail
1650,2.411871617901073,Fast Food Restaurant,Ramen /  Noodle House
1651,1.7835559236173657,Fast Food Restaurant,Mexican Restaurant
1652,1.9061239579795848,Fast Food Restaurant,Movie Theater
1653,2.3675976043241347,Fast Food Restaurant,Theme Park
1654,1.5693645169249586,Fast Food Restaurant,Farmers Market
1655,4.3357870020790426,Fast Food Restaurant,Pool
1656,1.1404180107866253,Fast Food Restaurant,University
1657,1.6501808486849945,Fast Food Restaurant,Cupcake Shop
1658,5.410355339918196,General Travel,Soccer Stadium
1659,3.961769557761829,General Travel,Other Great Outdoors
1660,5.3923690679965075,General Travel,Theater
1661,4.276147843112011,General Travel,Italian Restaurant
1662,2.635813267374834,General Travel,Airport Terminal
1663,3.1111637505666843,General Travel,Church
1664,4.809795263782795,General Travel,Garden
1665,15.854575665685868,General Travel,Tennis Court
1666,4.220243699365112,General Travel,Nightclub
1667,9.694547139573864,General Travel,Science Museum
1668,2.756672200530028,General Travel,College Residence Hall
1669,4.167987892354783,General Travel,Sandwich Place
1670,5.975371722716114,General Travel,Sporting Goods Shop
